county,state,crimeRate,crimeRateBucket,year
Lewis,TN,334.420199,393,2017
Sutter,CA,333.508128,393,2017
Seward,KS,333.4758444,392,2017
Sevier,TN,333.4402052,392,2017
Berkshire,MA,333.371918,392,2017
Clay,MS,333.2026656,392,2017
Washington,CO,333.1251301,392,2017
Hamilton,IA,333.0721003,392,2017
Houston,GA,331.8479188,391,2017
Berks,PA,331.7848429,391,2017
Russell,KS,331.7467186,391,2017
Lucas,IA,331.5801509,391,2017
Cabell,WV,331.5042262,391,2017
Seminole,FL,331.3908554,391,2017
Aiken,SC,331.3517201,390,2017
Crawford,KS,330.9740822,390,2017
Ashland,WI,330.9190809,390,2017
Appanoose,IA,330.9171131,390,2017
Manassas,VA,330.8955761,390,2017
Albany,NY,330.6781345,390,2017
Matagorda,TX,330.6733712,389,2017
Indiana,PA,330.5031626,389,2017
Montgomery,IL,330.4781817,389,2017
Minnehaha,SD,329.5479849,389,2017
Webster,LA,329.4163922,389,2017
Marion,AR,328.6670724,389,2017
Lamar,GA,328.5260872,388,2017
Gordon,GA,328.2099109,388,2017
Blaine,ID,328.1916639,388,2017
San Luis Obispo,CA,327.7348314,388,2017
Nacogdoches,TX,327.567733,388,2017
Talladega,AL,326.7732071,388,2017
Duplin,NC,326.2099727,387,2017
Webster,WV,326.0991791,387,2017
Yadkin,NC,325.9897997,387,2017
Washington,AL,325.8873022,387,2017
West Baton Rouge,LA,325.5605746,387,2017
Lincoln,LA,324.7985827,387,2017
Union,TN,324.5733431,386,2017
Tama,IA,324.3058716,386,2017
Citrus,FL,323.8290814,386,2017
Lake,FL,323.6655694,386,2017
Wood,WV,323.4414167,386,2017
Lake,TN,323.3734316,386,2017
Wilson,TN,323.0964779,386,2017
Valley,ID,322.7149698,385,2017
Craighead,AR,322.205581,385,2017
Pierce,GA,322.1037068,385,2017
Stillwater,MT,321.9575016,385,2017
Salt Lake,UT,321.9350184,385,2017
Sabine,LA,321.8485661,385,2017
Howell,MO,321.8379422,384,2017
Shelby,TX,321.8052109,384,2017
Logan,KS,321.6583274,384,2017
Putnam,WV,321.270962,384,2017
McDowell,WV,320.9427093,384,2017
Ripley,MO,320.695553,384,2017
Dodge,GA,320.4373027,383,2017
Swain,NC,320.1024328,383,2017
McLean,IL,320.0742068,383,2017
Waynesboro,VA,319.804355,383,2017
Yavapai,AZ,319.8021689,383,2017
San Augustine,TX,319.3066484,383,2017
Beaver,PA,319.1958381,382,2017
Pasco,FL,319.0312554,382,2017
Licking,OH,318.9309577,382,2017
Lowndes,GA,318.8210705,382,2017
Lee,TX,318.7394756,382,2017
Suffolk,VA,318.4490482,382,2017
Doniphan,KS,318.4307732,381,2017
Ford,IL,318.1029497,381,2017
Geneva,AL,318.0304561,381,2017
Edgar,IL,317.3719376,381,2017
Franklin,MA,317.3221381,381,2017
Mesa,CO,317.1720184,381,2017
Jackson,OR,316.9579707,380,2017
Sarasota,FL,316.8309731,380,2017
Hidalgo,TX,316.7907686,380,2017
Lee,GA,316.4665818,380,2017
Crawford,AR,316.3530175,380,2017
Jackson,MI,316.1458885,380,2017
Franklin,AR,316.0696462,379,2017
Troup,GA,315.6995351,379,2017
Pawnee,KS,315.5931717,379,2017
Marshall,SD,314.9275667,379,2017
Danville,VA,314.6339758,379,2017
Chariton,MO,314.6303094,379,2017
Faulkner,AR,314.4338518,378,2017
Little River,AR,314.2183818,378,2017
Ozark,MO,313.8075314,378,2017
Harmon,OK,313.6981527,378,2017
Cherokee,SC,313.1430616,378,2017
Rowan,NC,313.0354316,378,2017
Polk,IA,312.8341713,377,2017
Mono,CA,312.6332244,377,2017
Chowan,NC,312.3726742,377,2017
Lonoke,AR,312.3542465,377,2017
Quay,NM,311.7063034,377,2017
St. Joseph,MI,311.6593399,377,2017
Catawba,NC,311.349396,377,2017
Adair,OK,310.8948364,376,2017
Grant,AR,310.7830623,376,2017
Henry,TN,310.4625893,376,2017
Garfield,WA,310.2836879,376,2017
Marion,TN,310.1430887,376,2017
Craven,NC,310.0804869,376,2017
Gunnison,CO,309.5376282,375,2017
Vanderburgh,IN,309.2647107,375,2017
Howard,AR,309.2555776,375,2017
Hardy,WV,308.908046,375,2017
Kankakee,IL,308.5979308,375,2017
Indian River,FL,308.4637379,375,2017
Somerset,MD,308.3012979,374,2017
Bates,MO,308.1570997,374,2017
Butte,CA,307.98325,374,2017
Mahnomen,MN,307.3029646,374,2017
Stephens,OK,307.2196621,374,2017
Wayne,IL,307.0069829,374,2017
Stewart,TN,306.8402934,373,2017
Jefferson,GA,306.372549,373,2017
Kearny,KS,305.8883508,373,2017
Panola,TX,305.823209,373,2017
Pecos,TX,305.7909155,373,2017
Hartford,CT,305.5867265,373,2017
Woodbury,IA,305.4929991,372,2017
Cowlitz,WA,305.3210289,372,2017
Lafayette,FL,305.1537071,372,2017
Riverside,CA,304.8627551,372,2017
Sheridan,NE,304.7038659,372,2017
Clearfield,PA,304.2846232,372,2017
Jackson,TN,303.8985847,371,2017
Washington,MS,303.896313,371,2017
Adams,IL,303.8879785,371,2017
Iron,UT,303.548525,371,2017
Stark,OH,303.3838352,371,2017
Cass,TX,303.3200356,370,2017
Broome,NY,303.2389361,370,2017
Jefferson,TN,303.1291368,370,2017
Hertford,NC,302.8938644,370,2017
Tyler,TX,302.83265,370,2017
Tippecanoe,IN,302.4853752,370,2017
Bay,MI,302.343867,369,2017
Kauai,HI,302.1061112,369,2017
Richland,LA,302.0568634,369,2017
Knox,IL,301.4708706,369,2017
Jack,TX,301.4402144,369,2017
Carroll,GA,300.8321837,369,2017
Midland,TX,300.3934825,368,2017
Greene,GA,300.2267018,368,2017
Carbon,UT,300.1715266,368,2017
Walton,GA,299.6944749,368,2017
Polk,TN,299.5805872,368,2017
Madison,AR,299.3439908,368,2017
Sullivan,PA,299.1654858,368,2017
Banks,GA,298.6695629,367,2017
Maverick,TX,298.5768433,367,2017
Clark,OH,298.1632848,367,2017
Arapahoe,CO,297.9886998,367,2017
Scott,KS,297.9145978,367,2017
Mitchell,KS,297.8990279,367,2017
Jackson,MS,296.9028124,366,2017
Lyon,NV,296.758927,366,2017
Buena Vista,IA,296.5916274,366,2017
Wakulla,FL,296.563729,366,2017
Ochiltree,TX,296.1317786,366,2017
Wayne,IN,296.0540851,366,2017
Cass,ND,296.0160659,365,2017
Mineral,WV,295.9861392,365,2017
Boone,IA,295.8579882,365,2017
Kootenai,ID,295.2899179,365,2017
Hernando,FL,295.2287593,365,2017
Marion,IL,295.1685568,365,2017
Macon,TN,295.1411832,364,2017
Sumner,TN,294.869973,364,2017
Lawrence,AL,294.7569,364,2017
Overton,TN,294.4507361,364,2017
Washtenaw,MI,294.4331527,364,2017
Mille Lacs,MN,294.1973445,364,2017
Lake,OR,294.1176471,363,2017
Colorado,TX,293.9475713,363,2017
Grant,WA,293.8679553,363,2017
Carteret,NC,293.7136511,363,2017
Dooly,GA,293.6241611,363,2017
Scott,MS,293.5663,363,2017
Surry,NC,292.9500342,362,2017
Davison,SD,292.5894163,362,2017
Lewis and Clark,MT,292.3260583,362,2017
Perry,TN,292.2861863,362,2017
Glades,FL,292.2442863,362,2017
Jasper,IL,291.9099249,362,2017
Fairfield,CT,291.8383154,361,2017
Claiborne,MS,291.7972549,361,2017
Missoula,MT,291.5738728,361,2017
Union,LA,290.905836,361,2017
Mitchell,GA,290.7355175,361,2017
Macomb,MI,290.7218207,361,2017
Terry,TX,290.3554893,360,2017
Carbon,MT,290.1353965,360,2017
Camp,TX,290.018529,360,2017
Perry,AR,289.9951667,360,2017
Lake,MI,289.8296153,360,2017
Deer Lodge,MT,289.4200879,360,2017
Custer,OK,289.3420022,359,2017
Franklin,TN,289.3335603,359,2017
Grant,KS,289.3081761,359,2017
Humboldt,CA,289.2343839,359,2017
Jasper,SC,289.1584363,359,2017
Polk,AR,289.1306478,359,2017
Eureka,NV,289.017341,359,2017
Clark,WI,288.8920988,358,2017
Orange,NY,288.8772924,358,2017
Iredell,NC,288.7239617,358,2017
Jerome,ID,288.7092476,358,2017
Mills,IA,288.6680988,358,2017
Jefferson,MS,288.3733124,358,2017
Upshur,TX,288.3361749,357,2017
Yellowstone,MT,288.0087181,357,2017
Blaine,MT,287.7044216,357,2017
Crawford,MI,287.6869965,357,2017
Miller,GA,286.5812542,357,2017
Kit Carson,CO,286.176434,357,2017
Greene,IL,286.1545234,356,2017
Allen,IN,285.3884423,356,2017
Richland,MT,285.3575887,356,2017
Warren,MO,284.8571169,356,2017
Hancock,TN,284.4737236,356,2017
Elmore,AL,284.2945786,356,2017
Chippewa,MI,284.2671077,355,2017
Donley,TX,283.9295855,355,2017
Washington,IL,283.7763012,355,2017
Martinsville,VA,283.5332606,355,2017
Northampton,NC,283.1229905,355,2017
Lamb,TX,283.1215971,355,2017
Barber,KS,282.9997979,354,2017
Levy,FL,282.514378,354,2017
Toombs,GA,282.33051,354,2017
Van Buren,MI,282.2874561,354,2017
Humboldt,NV,282.2092956,354,2017
Pettis,MO,281.9571141,354,2017
Mingo,WV,281.8532819,353,2017
St. Johns,FL,281.4254437,353,2017
Luzerne,PA,281.1595018,353,2017
Barry,MO,281.119982,353,2017
Broadwater,MT,281.0962755,353,2017
Greene,AR,280.762002,353,2017
Washington,FL,280.214425,352,2017
Marion,AL,280.2136217,352,2017
Yazoo,MS,279.7403436,352,2017
Scott,IN,279.4927415,352,2017
Jasper,GA,279.3912212,352,2017
Harford,MD,279.2769296,352,2017
Glenn,CA,279.1696492,351,2017
Rensselaer,NY,278.8929326,351,2017
Warren,IA,278.8575292,351,2017
Crook,OR,278.6452078,351,2017
Imperial,CA,278.6209396,351,2017
Hall,NE,278.3267457,351,2017
Butts,GA,278.2415136,350,2017
Brown,WI,278.09856,350,2017
Grand,UT,277.7777778,350,2017
Houston,TN,277.3757839,350,2017
Catron,NM,277.2387025,350,2017
Mayes,OK,276.933634,350,2017
Pocahontas,WV,276.8485408,350,2017
Luce,MI,276.837896,349,2017
Benewah,ID,276.42636,349,2017
Mason,MI,276.1754938,349,2017
Hardee,FL,276.172826,349,2017
Jackson,OK,275.9889604,349,2017
Bethel,AK,275.9319743,349,2017
Burleigh,ND,275.8402388,348,2017
Franklin,KS,275.8352758,348,2017
Douglas,GA,275.7022709,348,2017
Bradley,AR,275.5800516,348,2017
Washington,OK,275.3165171,348,2017
Montour,PA,275.0660698,348,2017
Weld,CO,274.2924922,347,2017
Rockingham,NC,274.2767583,347,2017
Yell,AR,274.0602019,347,2017
Tom Green,TX,274.0226525,347,2017
Coles,IL,273.7583105,347,2017
Meriwether,GA,273.1725697,347,2017
Decatur,KS,273.0375427,346,2017
Garfield,OK,273.0178104,346,2017
Twin Falls,ID,272.6465475,346,2017
Choctaw,OK,272.515786,346,2017
Josephine,OR,272.4893765,346,2017
Person,NC,272.4310011,346,2017
Clallam,WA,272.4305786,345,2017
Malheur,OR,272.3186456,345,2017
Goshen,WY,271.8189833,345,2017
Yolo,CA,271.7590533,345,2017
Taylor,GA,271.7391304,345,2017
Cherokee,KS,271.7132234,345,2017
Warren,PA,271.4932127,344,2017
Highlands,FL,271.4718899,344,2017
Telfair,GA,271.2313905,344,2017
Monongalia,WV,270.841074,344,2017
Hill,TX,269.9365362,344,2017
Fayette,WV,269.7427575,344,2017
Flathead,MT,269.6952766,343,2017
Marshall,OK,268.9517138,343,2017
Kitsap,WA,268.9315189,343,2017
St. Francois,MO,268.8212641,343,2017
Preston,WV,268.7616291,343,2017
Woodward,OK,268.6018567,343,2017
McKenzie,ND,268.4131415,342,2017
Randolph,AL,268.4032208,342,2017
Comal,TX,268.3997299,342,2017
Conway,AR,268.2984232,342,2017
Otero,NM,268.2272616,342,2017
White,IL,268.0596605,342,2017
Galveston,TX,267.9427085,341,2017
Mason,WA,267.7818735,341,2017
Caswell,NC,267.3566192,341,2017
Benton,AR,267.1757334,341,2017
Essex,VA,267.1653754,341,2017
Howard,IN,267.037216,341,2017
Salem,NJ,267.0104042,341,2017
Osage,OK,266.7389085,340,2017
Ottawa,OK,266.7080167,340,2017
Cape May,NJ,265.9102996,340,2017
Clear Creek,CO,265.7513011,340,2017
Marshall,MS,265.6442558,340,2017
Phelps,MO,265.5835026,340,2017
Dare,NC,265.5701191,339,2017
Wayne,WV,265.4632333,339,2017
Santa Clara,CA,265.4076897,339,2017
Warrick,IN,265.360612,339,2017
Monroe,MI,265.3348939,339,2017
Wright,MO,265.2519894,339,2017
Cobb,GA,264.2256585,338,2017
Whitfield,GA,264.2187576,338,2017
Carbon,PA,263.9459142,338,2017
Haywood,NC,263.5892064,338,2017
St. Clair,MO,263.518499,338,2017
Chambers,TX,263.5010323,338,2017
Worth,GA,263.0219342,337,2017
Lauderdale,AL,262.9395347,337,2017
Delta,MI,262.837014,337,2017
Linn,KS,262.7154267,337,2017
Martin,FL,262.4567806,337,2017
Warren,NC,262.454435,337,2017
Barbour,WV,262.3732856,336,2017
Hartley,TX,262.295082,336,2017
Delaware,IN,262.1633584,336,2017
Sequoyah,OK,262.0214469,336,2017
Lumpkin,GA,261.9833107,336,2017
Callaway,MO,261.502739,336,2017
Starr,TX,261.446347,335,2017
Butte,SD,261.374637,335,2017
Madison,IN,261.3387287,335,2017
Le Flore,OK,261.180536,335,2017
Harrison,WV,260.9754683,335,2017
Page,IA,260.9304398,335,2017
Bennett,SD,260.7184241,334,2017
Sandoval,NM,260.6626396,334,2017
Wexford,MI,260.3767805,334,2017
Shoshone,ID,260.0472813,334,2017
Wayne,TN,259.7555936,334,2017
Garvin,OK,259.7497622,334,2017
Polk,MN,259.7484874,333,2017
Lehigh,PA,259.65102,333,2017
Monroe,IN,259.3594948,333,2017
Chase,KS,259.2592593,333,2017
St. Clair,MI,259.2401025,333,2017
Cherry,NE,259.1568763,333,2017
Christian,KY,258.875241,332,2017
Cameron,TX,258.8214994,332,2017
DeKalb,IL,258.7334473,332,2017
Washington,MD,258.7105918,332,2017
Covington,AL,258.6707491,332,2017
Clinton,IN,258.2330781,332,2017
Silver Bow,MT,257.7991484,332,2017
Oneida,NY,257.7220284,331,2017
Union,FL,257.6638478,331,2017
Macon,MO,257.3340196,331,2017
Flagler,FL,257.1131298,331,2017
Logan,IL,256.9750367,331,2017
Smith,TN,256.8942015,331,2017
Frederick,MD,256.8255533,330,2017
Maui,HI,256.5511042,330,2017
Candler,GA,256.0117034,330,2017
Kalkaska,MI,255.8734589,330,2017
Snyder,PA,255.8635394,330,2017
Morgan,AL,254.6186147,330,2017
Harnett,NC,254.4264604,329,2017
Sumner,KS,254.33428,329,2017
Pope,AR,254.208835,329,2017
Grayson,TX,254.1825701,329,2017
Blair,PA,254.1286002,329,2017
Fremont,CO,254.0311296,329,2017
Van Buren,AR,253.9570045,328,2017
Franklin,WA,253.9301461,328,2017
Lincoln,NM,253.6682417,328,2017
Lowndes,MS,253.6630954,328,2017
Johnson,TX,253.3821999,328,2017
Newton,MO,253.2075792,328,2017
Uintah,UT,253.1289551,327,2017
Franklin,MS,252.1750095,327,2017
Fergus,MT,252.1519868,327,2017
Westchester,NY,251.8574487,327,2017
Benton,TN,251.6881522,327,2017
Hampton,VA,251.6477809,327,2017
Autauga,AL,251.6019259,326,2017
Marion,WV,251.4595203,326,2017
Fentress,TN,251.270311,326,2017
Clay,SD,251.1661285,326,2017
Heard,GA,250.9084617,326,2017
Chemung,NY,250.8304522,326,2017
Bedford,PA,250.7389665,325,2017
Franklin,NC,250.5621587,325,2017
Kanabec,MN,250.0625156,325,2017
Newaygo,MI,249.9947918,325,2017
Saline,AR,249.991259,325,2017
Scott,TN,249.8296616,325,2017
Ogemaw,MI,249.5996986,324,2017
York,PA,249.2226032,324,2017
Roane,TN,248.8359379,324,2017
Park,MT,248.6927688,324,2017
Woodson,KS,248.3700714,324,2017
Chester,TN,248.253565,324,2017
Racine,WI,248.1529525,323,2017
Carroll,AR,248.1300345,323,2017
Wake,NC,248.0783423,323,2017
Erie,PA,247.9539341,323,2017
Osage,KS,247.8007682,323,2017
Codington,SD,247.7291495,323,2017
Carbon,WY,247.6504953,323,2017
Fort Bend,TX,247.560798,322,2017
Nevada,CA,247.4541752,322,2017
Ray,MO,247.4065715,322,2017
Mercer,IL,247.249351,322,2017
Washington,GA,246.6627974,322,2017
Lee,AL,246.4669754,322,2017
Marshall,WV,246.4647709,321,2017
Stone,AR,246.4033066,321,2017
Park,WY,246.3475553,321,2017
Aransas,TX,246.3458696,321,2017
Adams,MS,246.1826114,321,2017
Bent,CO,246.1322082,321,2017
Crawford,IL,246.090746,320,2017
Pittsburg,OK,246.0684965,320,2017
Screven,GA,245.7865169,320,2017
San Jacinto,TX,245.7551385,320,2017
Johnson,GA,245.7254019,320,2017
Clay,NC,245.6538171,320,2017
Marion,MO,245.6407418,319,2017
Cleburne,AR,245.2697968,319,2017
Haskell,OK,245.1731535,319,2017
Gila,AZ,245.0379809,319,2017
Wagoner,OK,244.3857332,319,2017
Ashley,AR,244.3264577,319,2017
El Dorado,CA,244.309084,318,2017
Mackinac,MI,244.100895,318,2017
Carson,NV,244.0828402,318,2017
Collier,FL,244.0805319,318,2017
Maries,MO,243.9565314,318,2017
Moore,TX,243.8914232,318,2017
Jackson,IN,243.868771,317,2017
St. Louis,MN,243.8416276,317,2017
Allen,KS,243.8281012,317,2017
Hillsborough,NH,243.5734,317,2017
Holmes,FL,243.4447431,317,2017
Florence,WI,243.3628319,317,2017
Hampshire,MA,243.1138625,316,2017
Franklin,LA,243.0606193,316,2017
Johnson,IA,242.8946139,316,2017
Berkeley,WV,242.85688,316,2017
Lincoln,SD,242.6892374,316,2017
Blue Earth,MN,242.6443658,316,2017
Linn,MO,242.5614489,315,2017
Pike,MS,242.4151547,315,2017
Pottawatomie,KS,242.3868494,315,2017
Pawnee,OK,242.2333919,315,2017
Charlotte,FL,242.205711,315,2017
Saguache,CO,241.6237113,315,2017
Haskell,KS,241.4875634,314,2017
Douglas,IL,241.3637049,314,2017
Hawkins,TN,241.1971831,314,2017
Beltrami,MN,240.8583315,314,2017
Osceola,MI,240.7670149,314,2017
Elmore,ID,240.7336645,314,2017
Esmeralda,NV,240.3846154,314,2017
Caldwell,LA,240.2642907,313,2017
Palo Pinto,TX,240.2380867,313,2017
Riley,KS,240.0721543,313,2017
Edwards,IL,239.8081535,313,2017
Freestone,TX,239.2344498,313,2017
Lyon,IA,239.0710383,313,2017
Cleveland,NC,239.0594248,312,2017
Hickman,TN,239.0077059,312,2017
Rock,WI,238.8965963,312,2017
Buncombe,NC,238.7944109,312,2017
Tooele,UT,238.6359896,312,2017
Carroll,TN,238.4877074,312,2017
Yankton,SD,237.9273881,311,2017
Beadle,SD,237.8318584,311,2017
Lawrence,IN,237.7628479,311,2017
Wells,ND,237.7555873,311,2017
Cullman,AL,237.591417,311,2017
Converse,WY,237.5462866,311,2017
Honolulu,HI,237.5362126,310,2017
Siskiyou,CA,237.4483436,310,2017
Sullivan,NY,237.3964651,310,2017
Neosho,KS,237.3706634,310,2017
Manistee,MI,237.2188139,310,2017
Jackson,NC,237.0536914,310,2017
Laramie,WY,236.9297248,309,2017
Baker,FL,236.922963,309,2017
Union,NC,236.8910865,309,2017
Cascade,MT,236.6964459,309,2017
Johnson,IL,236.6490495,309,2017
Blaine,OK,236.6255144,309,2017
Lane,OR,236.3760906,308,2017
Tazewell,IL,236.1534851,308,2017
Aleutians West,AK,235.8918527,308,2017
Marion,OR,235.7747193,308,2017
Polk,OR,235.695497,308,2017
Bannock,ID,235.4382635,308,2017
San Mateo,CA,235.3577129,307,2017
Sheridan,KS,235.0176263,307,2017
Trumbull,OH,234.9328141,307,2017
Itasca,MN,234.8345185,307,2017
Wilkes,NC,234.7043739,307,2017
Talbot,MD,234.6365769,307,2017
St. Mary's,MD,234.4184689,306,2017
Payette,ID,234.4095533,306,2017
Murray,GA,234.2934271,306,2017
Kane,UT,234.1597796,306,2017
Walla Walla,WA,233.4957164,306,2017
Van Buren,TN,232.8497224,306,2017
Golden Valley,MT,232.8288708,305,2017
Windham,VT,232.5740475,305,2017
Lane,KS,232.5581395,305,2017
Nome,AK,232.5111201,305,2017
Colonial Heights,VA,232.5053873,305,2017
Henry,IA,232.4201365,305,2017
Loudon,TN,231.9219791,305,2017
Lackawanna,PA,231.8504565,304,2017
Jones,TX,231.6330127,304,2017
Johnson,IN,231.5594187,304,2017
Mower,MN,231.3931904,304,2017
Graham,KS,231.3922098,304,2017
Deschutes,OR,231.3894212,304,2017
Cooke,TX,231.3671459,303,2017
Lincoln,MT,231.2435766,303,2017
Fayette,PA,231.1128231,303,2017
Morgan,IL,230.9863975,303,2017
Garrett,MD,230.8541604,303,2017
Adams,WA,230.7651964,303,2017
Fayette,AL,230.6464013,302,2017
McKean,PA,230.3450522,302,2017
Dade,GA,230.2053674,302,2017
Eastland,TX,230.2000548,302,2017
Montezuma,CO,230.0912565,302,2017
Chautauqua,NY,229.1854524,302,2017
Vigo,IN,229.012568,301,2017
Sherman,KS,228.9452167,301,2017
Payne,OK,228.9226722,301,2017
Wapello,IA,228.8717471,301,2017
Clark,IL,228.6491163,301,2017
Jefferson,KS,228.5653537,301,2017
Kaufman,TX,228.4282662,300,2017
Keweenaw,MI,228.2062985,300,2017
Wichita,KS,228.1021898,300,2017
Baldwin,AL,228.086325,300,2017
Butler,KS,227.9531328,300,2017
Shiawassee,MI,227.8664731,300,2017
Livingston,IL,227.8321898,299,2017
Dutchess,NY,227.6738202,299,2017
Jones,MS,227.6649121,299,2017
Klamath,OR,227.5830678,299,2017
Grand Forks,ND,226.9474841,299,2017
Calaveras,CA,226.8898124,299,2017
Madison,IL,226.7751894,298,2017
Thomas,KS,226.4720684,298,2017
Cambria,PA,226.3361305,298,2017
Jefferson,CO,226.1697215,298,2017
Asotin,WA,226.1420172,298,2017
Poweshiek,IA,225.7943121,298,2017
Larimer,CO,225.6414801,297,2017
Waller,TX,225.5988322,297,2017
Northumberland,PA,225.3497173,297,2017
Cass,IL,225.1576103,297,2017
Cannon,TN,225.0453721,297,2017
Calhoun,WV,224.7488102,297,2017
Bossier,LA,224.5140241,296,2017
Pender,NC,224.0936856,296,2017
Boyle,KY,224.0375004,296,2017
Mercer,PA,223.9680542,296,2017
Gilmer,GA,223.9406557,296,2017
Gladwin,MI,223.5907896,296,2017
Covington,VA,223.4444826,296,2017
Wilcox,GA,223.2142857,295,2017
Boone,WV,222.9194188,295,2017
Benton,WA,222.7811324,295,2017
Morton,KS,222.7171492,295,2017
Vernon,LA,222.4080903,295,2017
Sanilac,MI,222.365684,295,2017
Fond du Lac,WI,222.0082909,294,2017
Burnett,WI,221.743951,294,2017
Terrell,TX,221.4839424,294,2017
Gwinnett,GA,221.22555,294,2017
Boise,ID,220.7505519,294,2017
Hawaii,HI,220.6256125,294,2017
Winchester,VA,220.4585538,293,2017
Dane,WI,220.2224188,293,2017
Barton,MO,219.9592668,293,2017
Rush,KS,219.7112367,293,2017
Russell,VA,219.360317,293,2017
Milam,TX,219.3073199,293,2017
Clare,MI,219.1762897,292,2017
Live Oak,TX,219.0949692,292,2017
Creek,OK,218.532709,292,2017
Rich,UT,218.5314685,292,2017
Walker,GA,218.4814804,292,2017
Orange,CA,217.9900031,292,2017
Harrisonburg,VA,217.9200311,291,2017
New Madrid,MO,217.8056085,291,2017
Bibb,AL,217.6616915,291,2017
Wheeler,OR,217.2338885,291,2017
Cook,GA,216.805344,291,2017
Kingman,KS,216.7261601,291,2017
Canyon,ID,216.7234036,290,2017
Pickens,AL,216.4836864,290,2017
Douglas,WI,216.4650124,290,2017
Richland,IL,216.2897046,290,2017
Dunn,ND,216.2421913,290,2017
San Saba,TX,216.2341983,290,2017
Polk,WI,216.211243,289,2017
St. Bernard,LA,216.1814084,289,2017
Nevada,AR,215.9336288,289,2017
Lebanon,PA,215.5204228,289,2017
Colusa,CA,215.3759715,289,2017
Anderson,KS,215.2716221,289,2017
Pulaski,IN,215.2687015,288,2017
Adair,MO,215.0789926,288,2017
Big Horn,MT,214.6909983,288,2017
Powell,MT,214.5002145,288,2017
Isabella,MI,214.3790107,288,2017
Simpson,KY,213.5671331,288,2017
Runnels,TX,213.405762,287,2017
Hale,TX,212.5041942,287,2017
Lyon,KS,211.8770516,287,2017
Sedgwick,CO,211.8644068,287,2017
Dawson,MT,211.7522499,287,2017
Middlesex,MA,211.2954517,287,2017
Ketchikan Gateway,AK,211.2316993,287,2017
Tyler,WV,211.2284603,286,2017
Okanogan,WA,211.2009322,286,2017
Thurston,WA,211.1377045,286,2017
Blount,AL,210.8100636,286,2017
Clark,WA,210.6724168,286,2017
Grant,ND,210.3491796,286,2017
Cumberland,IL,210.2568791,285,2017
Piscataquis,ME,210.2312544,285,2017
Onslow,NC,210.0205161,285,2017
Dent,MO,209.7902098,285,2017
Baker,GA,209.5181084,285,2017
Jefferson,WA,209.4693443,285,2017
Custer,MT,209.1875157,284,2017
Pulaski,VA,208.6533167,284,2017
Zapata,TX,208.4781098,284,2017
Pamlico,NC,208.4459199,284,2017
Nowata,OK,208.4320227,284,2017
Iosco,MI,208.4234535,284,2017
New London,CT,208.2801386,283,2017
Spotsylvania,VA,208.0912146,283,2017
Washington,TX,207.9245615,283,2017
Whatcom,WA,207.8961779,283,2017
Dinwiddie,VA,207.8555046,283,2017
Brantley,GA,207.741089,283,2017
Belknap,NH,207.7136543,282,2017
Camden,MO,207.4688797,282,2017
Brooks,TX,207.2682051,282,2017
Henderson,KY,207.1331478,282,2017
Stearns,MN,207.1114852,282,2017
Morton,ND,206.96792,282,2017
Crowley,CO,206.6892146,281,2017
Ada,ID,206.5004418,281,2017
Lewis,WA,206.4437075,281,2017
Oakland,MI,206.391478,281,2017
Marion,OH,206.357636,281,2017
Weber,UT,206.2728755,281,2017
Teller,CO,206.2298604,280,2017
Wabash,IL,205.7436777,280,2017
Lenawee,MI,205.6700407,280,2017
Polk,TX,205.2849967,280,2017
Johnson,AR,205.0607444,280,2017
Brule,SD,204.9944092,280,2017
Logan,CO,204.8997773,279,2017
Roberts,SD,204.8580626,279,2017
Pushmataha,OK,204.7538503,279,2017
Roane,WV,204.6943231,279,2017
Comanche,KS,204.6035806,279,2017
Murray,OK,204.2007001,279,2017
Schuylkill,PA,204.192758,278,2017
Fayette,TN,204.1871285,278,2017
Brown,IL,204.0816327,278,2017
Amelia,VA,204.0015692,278,2017
St. Clair,AL,203.9208416,278,2017
Branch,MI,203.8992875,278,2017
Lincoln,OK,203.7786382,278,2017
Kiowa,OK,203.4043464,277,2017
Ellsworth,KS,203.1884964,277,2017
Montgomery,NC,203.1119655,277,2017
Humphreys,TN,202.817519,277,2017
Pine,MN,202.7212754,277,2017
Titus,TX,202.5720512,277,2017
Harrison,MS,202.5445293,276,2017
Greene,NY,202.2495099,276,2017
Clay,KS,202.2364977,276,2017
Coffey,KS,202.0922492,276,2017
Izard,AR,201.9748654,276,2017
Jefferson,MO,201.9006667,276,2017
Bedford,VA,55.85392052,75,2017
Van Buren,IA,201.7213556,275,2017
Hays,TX,201.6747526,275,2017
Carroll,OH,201.5915119,275,2017
Strafford,NH,201.4559405,275,2017
Ravalli,MT,200.8671582,275,2017
Greene,PA,200.856282,275,2017
Allegan,MI,200.8335481,274,2017
Snohomish,WA,200.8277105,274,2017
Catoosa,GA,200.5787693,274,2017
Owyhee,ID,200.488145,274,2017
McCracken,KY,200.3885396,274,2017
Richland,OH,200.3728248,274,2017
McDonough,IL,200.2217841,273,2017
Crawford,MO,199.6495946,273,2017
Lunenburg,VA,199.5689311,273,2017
Kenosha,WI,199.0975041,273,2017
Swift,MN,199.0362455,273,2017
Cochran,TX,198.938992,273,2017
Taylor,KY,198.791026,272,2017
White,AR,198.7691602,272,2017
Moore,NC,198.7181587,272,2017
Kenton,KY,198.5963407,272,2017
